"HEK_Pellet_SDPR_1"	"HEK_Pellet_PRTF_1"	"HEK_Pellet_CAV_1"	"HEK_Pellet_PN4.11_1"	"HEK_Pellet_PRKCA4_1"	"HEK_Pellet_SDPR_2"	"HEK_Pellet_PRTF_2"	"HEK_Pellet_CAV_2"	"HEK_Pellet_PN4.11_2"	"HEK_Pellet_PRKCA4_2"	"HEK_Pellet_SDPR_3"	"HEK_Pellet_PRTF_3"
"hsa-miR-4746-5p"	20.8420590992962	39.0977816072146	28.5731863593353	33.6953184399617	0	0	67.3581293336985	42.4306414113375	85.0635313874798	42.730058516131	63.2202728751756	36.3636784781879
"hsa-miR-125a-5p"	1498.12720805741	1495.74077328113	2810.99543986613	1936.35763301647	617.131618805602	969.615787376978	2381.45610532132	1744.07615634519	1490.57480385138	1396.59822834302	1326.7476710332	695.868574514413
"hsa-miR-362-5p"	774.490916129848	721.805198902424	353.268485897237	280.232731692348	123.42632376112	88.1468897615434	438.772113510167	645.299338130758	512.998527752186	401.812480081512	269.564219064985	353.719417924191
"hsa-miR-497-5p"	11.6715530956059	32.0802310623299	21.6463533025268	19.094013782645	0	0	5.66563704675968	12.3756037449734	9.81502285240151	19.490903884551	7.90253410939695	8.26447238140633
"hsa-miR-3662-3p"	1.6673647279437	17.0426227518628	3.46341652840428	2.80794320333014	0	0	16.3673959128613	5.30383017641719	12.4323622797086	7.49650149405807	21.0734242917252	13.2231558102501
"hsa-miR-4473-3p"	17.5073296434088	66.1654765660555	27.7073322272343	35.9416730026258	0	0	24.551093869292	32.7069527545727	28.7907337003778	42.730058516131	65.8544509116413	21.4876281916565
"hsa-miR-26a-2-5p"	27649.9092834903	41579.9894856624	26796.0207531979	21629.5864952521	7035.30045438387	11282.8018894776	22308.76062923	39342.9282769667	19505.7220820059	26040.5972399095	15302.8182731745	14776.8766179545
"hsa-miR-330-5p"	36.6820240147613	47.1178393727971	44.5914878032051	39.872793487288	0	0	40.9184897821533	60.1100753327282	43.1861005505667	44.2293588149426	35.122373819542	47.9339398121567
"hsa-let-7f-1-5p"	3462.28285757509	5263.16290866351	6043.22891499942	3798.58556546502	10367.8111959341	11018.3612201929	7386.73167851979	4269.58329201584	4282.62163793119	3302.20890813258	4768.74030534832	4902.48501665024
"hsa-miR-548o-2-3p"	177.574343526004	481.203465934949	81.3902884175006	97.1548348352229	0	0	199.556327091424	169.72256564535	210.041489041392	182.914636455017	331.906432594672	323.967317351128
"hsa-miR-27a-3p"	769.488821946017	1211.02872260296	684.024764359846	890.117995455655	4443.34765540034	4407.34448807717	799.484338820533	1063.41795037165	546.369605450351	1013.52700199665	826.253844104726	588.430433556131
"hsa-miR-874-3p"	121.71762513989	106.265765393968	121.21957849415	111.194550851874	123.42632376112	0	113.312740935194	154.695046812168	112.545595374204	132.688076444828	58.8299761477329	76.0331459089383
"hsa-miR-188-5p"	20.0083767353244	7.01755054488467	25.5426968969816	45.4886798939483	0	0	23.2920634144565	27.4031225781555	19.630045704803	29.9860059762323	28.0978990556336	44.6281508595942
"hsa-miR-3118-2-3p"	1.6673647279437	15.0376083104672	18.615863840173	14.0397160166507	0	0	32.7347918257226	16.7954622253211	22.2473851321101	15.7426531375219	2.63417803646565	4.9586834288438
"hsa-miR-1224-5p"	7.50314127574664	8.02005776558248	10.3902495852128	5.05429776599426	0	0	11.9607893209371	8.83971696069532	7.19768342509444	5.24755104584065	7.0244747639084	0
"hsa-miR-378d-1-3p"	117.549213320031	809.023327103133	171.006191089961	250.468533737049	1110.83691385008	88.1468897615434	267.543971652541	218.341008929174	247.338575880518	281.868456176583	227.417370481535	343.802051066503
"hsa-miR-1246-5p"	75.8650951214382	94.2356787455942	148.493983655334	159.491173949152	2715.37912274465	1851.08468499241	229.143542780058	96.352914871579	172.744402202267	105.700671066219	156.294563496962	89.2563017191884
"hsa-miR-550a-3-3p"	10.837870731634	5.01253610348905	6.92683305680857	7.8622409693244	0	0	5.66563704675968	10.6076603528344	7.85201828192121	5.99720119524645	13.1708901823283	14.8760502865314
"hsa-miR-374a-5p"	333.47294558874	215.539052450029	177.500097080719	205.541442483766	0	176.293779523087	306.573915752441	457.013366867948	253.227589591959	431.798486057745	230.929607863489	449.587297548504
"hsa-miR-212-5p"	25.0104709191555	89.2231426421051	29.4390404914364	16.8476592199809	0	0	47.2136420563307	43.3146131074071	35.3340822686454	28.4867056774207	29.8540177466107	6.61157790512507
"hsa-miR-23b-3p"	284.2856861144	279.699514574689	415.609983408514	267.31619295703	1110.83691385008	705.175118092348	348.121920762012	219.224980625244	255.844929019266	280.369155877772	275.710634483405	282.644955444097
"hsa-miR-143-3p"	40.8504358346206	146.36605422188	62.7744245773276	66.8290482392574	617.131618805602	88.1468897615434	76.1713425175469	64.5299338130758	90.2982102420939	74.9650149405807	51.8055013838245	39.6694674307504
"hsa-miR-320c-2-3p"	63.3598596618605	53.132882696984	110.829328908937	121.864735024528	863.984266327843	0	124.644015028713	64.5299338130758	98.1502285240151	63.7202626994936	71.1228069845726	90.9091961954696
"hsa-miR-1306-5p"	15.0062825514933	11.0275794276759	24.6768427648805	22.4635456266411	0	0	27.6986700063807	18.5634056174602	25.5190594162439	21.7398543327684	28.0978990556336	28.0992060967815
"hsa-miR-641-5p"	122.551307503862	150.376083104672	130.311046881211	81.9919415372402	0	88.1468897615434	121.496438891624	147.623273243612	132.175641079007	113.197172560277	113.269655568023	97.5207741005947
"hsa-miR-550a-2-5p"	15.8399649154651	33.0827382830277	26.8414780951332	40.9959707686201	123.42632376112	0	38.4004288724823	20.3313490095992	30.7537382708581	34.4839068726671	64.0983322206642	39.6694674307504
"hsa-miR-1303-5p"	23.3431061912118	0	64.9390599075803	14.6013046573167	123.42632376112	0	5.66563704675968	6.18780187248672	5.23467885461414	4.49790089643484	9.65865280037406	9.9173668576876
"hsa-miR-148b-3p"	5208.84741009611	9413.54280235244	2959.05649645541	3329.09746186822	10244.384872173	2291.81913380013	6210.16771847603	5950.01348624402	7686.47156314404	5392.23352467597	5913.72969186539	3502.48339524
"hsa-let-7g-5p"	1009.58934276991	2063.15986019609	2554.26968969816	1667.9182627781	5801.03721677266	5817.69472426187	2006.26502978035	1594.68493970944	1291.00267251921	1069.75076320209	1779.82629330529	1125.62113834754
"hsa-miR-346-5p"	7.50314127574664	13.0325938690715	22.0792803685773	17.4092478606469	0	0	21.4035177322033	11.4916320489039	17.6670411343227	17.9916035857394	11.4147714913512	8.26447238140633
"hsa-miR-1254-2-5p"	11.6715530956059	9.02256498628029	15.5853743778193	5.61588640666029	0	0	14.4788502306081	9.72368865676485	10.4693577092283	7.49650149405807	25.463721019168	8.26447238140633
"hsa-miR-328-3p"	200.917449717216	223.559110215612	296.555040244617	263.385072472367	0	88.1468897615434	228.514027552641	386.295631182385	204.152475329951	227.143995269959	128.196664441328	79.3389348615008
"hsa-miR-222-3p"	1266.36351087324	2577.44606441407	1210.03114961125	692.438793941213	6171.31618805602	5288.81338569261	1870.28974065811	1650.37515656182	1744.45672830016	820.117263449952	2406.76066598412	953.720112814291
"hsa-miR-708-5p"	229.262650092258	264.661906264222	534.664926572411	358.855141385592	123.42632376112	88.1468897615434	339.938222805581	345.632933163187	263.042612444361	282.618106325989	94.8304093127635	157.02497524672
"hsa-miR-9-1-5p"	3063.78268759654	5055.64391397906	1621.74478942531	1448.89869291835	740.557942566723	440.734448807717	2411.04332100995	2627.16388071865	2432.81699768192	3186.01313497468	1797.38748021506	2474.38303099306
"hsa-miR-148b-5p"	77.5324598493819	182.456314167002	88.7500485403597	79.18399833391	123.42632376112	176.293779523087	125.273530256131	167.954622253211	131.52130622218	112.447522410871	90.4401125853207	138.843136007626
"hsa-miR-548h-5-5p"	35.0146592868177	65.1629693453577	13.4207390475666	21.9019569859751	0	0	28.3281852337984	41.546669715268	20.9387154184566	54.7244609066239	36.8784925105191	79.3389348615008
"hsa-miR-27b-3p"	4172.5802316791	7357.40049270123	5268.72239383502	6564.40962074521	2591.95279898353	3349.58181093865	8579.033519249	5789.13063755936	5940.70616513022	5952.97183643151	5645.92159149138	4712.40215187789
"hsa-miR-378g-5p"	20.8420590992962	52.1303754762861	41.5609983408514	41.5575594092861	123.42632376112	0	65.4695836514452	38.8947546270594	62.1618113985429	40.4811080679136	52.683560729313	54.5455177172818
"hsa-miR-33a-3p"	7.50314127574664	21.052651634654	22.9451345006784	31.4489638772976	0	88.1468897615434	20.1444872773678	22.0992924017383	13.0866971365353	33.7342567232613	25.463721019168	39.6694674307504
"hsa-miR-1262-5p"	1.6673647279437	3.00752166209343	6.06097892470749	10.6701841726545	0	0	13.2198197757726	3.53588678427813	6.54334856826767	0.749650149405807	6.14641541841985	4.9586834288438
"hsa-miR-146b-3p"	5.00209418383109	9.02256498628029	5.19512479260642	6.73906368799234	0	0	5.66563704675968	7.95574526462579	12.4323622797086	0.749650149405807	13.1708901823283	11.5702613339689
"hsa-miR-190a-5p"	21.6757414632681	9.02256498628029	6.49390599075803	5.61588640666029	0	88.1468897615434	6.92466750159517	16.7954622253211	9.16068799557475	14.9930029881161	3.5122373819542	41.3223619070317
"hsa-miR-548d-1-5p"	14.1726001875214	22.0551588553518	28.5731863593353	25.8330774706373	0	0	16.3673959128613	32.7069527545727	12.4323622797086	29.9860059762323	10.5367121458626	24.793417144219
"hsa-miR-203a-3p"	11.6715530956059	20.0501444139562	19.0487909062236	12.3549500946526	370.278971283361	881.468897615434	16.3673959128613	28.287094274225	7.85201828192121	13.4937026893045	6.14641541841985	36.3636784781879
"hsa-miR-19b-2-3p"	2640.27204669885	1766.41772286954	1633.43382020867	1752.15655887801	493.705295044482	1057.76267713852	1047.51333842312	2489.2642961318	1087.50453204609	2389.88467630571	540.884556820947	2373.5564679399
"hsa-miR-556-3p"	19.1746943713525	38.0952743865168	10.8231766512634	17.4092478606469	0	0	13.8493350031903	19.4473773135297	13.0866971365353	30.7356561256381	14.0489495278168	18.1818392390939
"hsa-miR-592-5p"	185.07748480175	383.960265527261	111.695183041038	191.501726467116	0	176.293779523087	148.565593670587	412.814782064471	198.917796475337	269.124403636685	92.1962312762978	274.38048306269
"hsa-miR-181a-1-3p"	236.765791368005	527.318798087048	138.969588202222	143.205103369837	246.852647522241	88.1468897615434	259.36027369611	243.092216419121	201.535135902644	268.374753487279	440.785791435252	345.454945542785
"hsa-miR-618-5p"	150.062825514933	106.265765393968	104.335422918179	124.672678227858	0	0	88.7616470659017	137.899584586847	78.5201828192121	145.432128984726	68.4886289481069	92.5620906717509
"hsa-miR-580-3p"	9.17050600369034	11.0275794276759	15.1524473117687	8.42382960999043	0	0	11.3312740935194	8.83971696069532	7.19768342509444	9.74545194227549	7.0244747639084	18.1818392390939
"hsa-miR-1269b-5p"	8.33682363971849	36.0902599451212	16.4512285099203	14.6013046573167	246.852647522241	0	30.8462461434694	20.3313490095992	38.6057565527793	20.2405540339568	2.63417803646565	4.9586834288438
"hsa-miR-1180-3p"	778.659327949707	1543.86111987463	770.610177569953	1044.55487163881	123.42632376112	352.587559046174	1118.01904389391	1668.05459048321	1050.20744520696	1269.90735309344	953.572449200566	1166.94350025457
"hsa-miR-3074-5p"	4.16841181985924	13.0325938690715	7.3597601228591	6.73906368799234	0	0	13.8493350031903	10.6076603528344	5.88901371144091	8.24615164346387	21.0734242917252	9.9173668576876
"hsa-miR-548b-3p"	25.8441532831273	19.0476371932584	3.46341652840428	11.7933614539866	0	0	10.0722436386839	26.519150882086	6.54334856826767	26.2377552292032	8.7805934548855	34.7107840019066
"hsa-miR-148a-5p"	817.842399056384	2014.0370063819	456.305127617264	525.646967663403	123.42632376112	264.44066928463	870.619559518738	1110.26845026333	784.547493335294	1001.53259960616	828.009962795703	722.314886134913
"hsa-miR-194-1-5p"	36.6820240147613	46.1153321520993	67.5366223038835	47.7350344566124	0	0	56.6563704675968	30.9390093624336	46.4577748347005	35.2335570220729	63.2202728751756	36.3636784781879
"hsa-let-7a-1-5p"	2726.97501255192	4608.52569354783	6984.41235659329	4508.43360726688	11848.9270810676	10313.1861021006	7833.68748998639	4466.70898023934	3206.89513330799	2586.29301545003	2624.51938366528	1690.91104923574
"hsa-miR-548h-3-5p"	35.0146592868177	65.1629693453577	13.4207390475666	21.9019569859751	0	0	28.3281852337984	41.546669715268	20.9387154184566	54.7244609066239	36.8784925105191	79.3389348615008
"hsa-miR-4787-3p"	15.8399649154651	6.01504332418686	6.92683305680857	11.2317728133206	0	0	21.4035177322033	9.72368865676485	15.7040365638424	9.74545194227549	20.1953649462367	31.4049950493441
"hsa-let-7a-3-5p"	2732.81078909972	4614.54073687202	7004.75992869766	4531.45874153418	11848.9270810676	10225.039212339	7877.75355590563	4481.73649907253	3222.59916987183	2594.5391670935	2644.71474861151	1700.82841609342
"hsa-miR-210-3p"	281.784639022485	181.453806946304	248.500135913007	189.816960545118	246.852647522241	88.1468897615434	200.81535754626	249.280018291608	208.732819327739	200.15658989135	190.538877971015	160.330764199283
"hsa-miR-1257-5p"	2.50104709191555	7.01755054488467	3.89634359445482	5.05429776599426	0	0	5.03612181934194	0	3.92600914096061	0.749650149405807	23.7076023281909	11.5702613339689
"hsa-miR-181a-2-3p"	61.6924949339168	238.596718526079	61.475643379176	49.4198003786105	370.278971283361	88.1468897615434	125.273530256131	86.6292262148141	89.6438753852672	74.9650149405807	85.1717565123894	56.1984121935631
"hsa-miR-29b-2-3p"	57.5240831140576	75.1880415523358	28.1402592932848	55.5972754259368	123.42632376112	88.1468897615434	41.548005009571	212.153207056688	38.6057565527793	131.188776146016	34.2443144740535	161.983658675564
"hsa-miR-548k-5p"	147.561778423017	214.536545229331	100.872006389775	99.9627780385531	246.852647522241	176.293779523087	107.647103888434	175.910367517837	121.051948512952	146.181779134132	157.172622842451	142.148924960189
"hsa-miR-99a-5p"	7172.16937724982	22221.5750539877	9520.93203658337	11344.0905414538	987.410590088964	1851.08468499241	8470.12738490573	10689.8697205688	6788.06980472089	9446.34153266257	5069.0366015054	4930.58422274702
"hsa-miR-5010-3p"	65.8609067537761	75.1880415523358	26.4085510290827	23.0251342673072	0	0	45.3250963740775	63.6459621170063	77.8658479623853	46.47830926316	47.4152046563817	51.2397287647193
"hsa-miR-3118-4-3p"	1.6673647279437	15.0376083104672	18.615863840173	14.0397160166507	0	0	32.7347918257226	16.7954622253211	22.2473851321101	15.7426531375219	2.63417803646565	4.9586834288438
"hsa-miR-548az-5p"	5.00209418383109	9.02256498628029	5.19512479260642	3.36953184399617	0	0	10.0722436386839	0.883971696069532	4.58034399778737	7.49650149405807	5.2683560729313	13.2231558102501
"hsa-miR-5582-3p"	15.8399649154651	11.0275794276759	3.89634359445482	8.98541825065646	0	0	13.2198197757726	9.72368865676485	6.54334856826767	16.4923032869277	12.2928308368397	64.4628845749694
"hsa-miR-16-2-3p"	1754.90137616074	2272.68386932194	985.342002331018	740.173828397826	246.852647522241	352.587559046174	859.917800652637	2023.41121230316	789.127837333082	1447.57443850261	938.64544032726	677.686735275319
"hsa-miR-212-3p"	6.66945891177479	8.02005776558248	7.3597601228591	7.8622409693244	0	0	6.92466750159517	4.41985848034766	8.50635313874798	4.49790089643484	8.7805934548855	11.5702613339689
"hsa-miR-551b-3p"	20.0083767353244	20.0501444139562	6.49390599075803	11.2317728133206	0	0	10.7017588661016	21.2153207056688	16.3583714206692	24.7384549303916	11.4147714913512	33.0578895256253
"hsa-miR-151a-3p"	2857.02946133153	8946.37443750726	3974.70339340996	4774.06503430191	45791.1661153757	6787.31051163885	8794.32772702586	5024.49512045922	11560.1339155585	5070.63361058088	6493.24885988783	5247.93996219302
"hsa-miR-125b-1-5p"	357.649734143923	585.464216887521	883.604141809143	784.539331010442	1357.68956137232	1234.05645666161	488.503816476168	586.957206190169	381.477221530005	556.240410859108	304.686592884527	328.926000779972
"hsa-miR-3118-1-3p"	1.6673647279437	15.0376083104672	18.615863840173	14.0397160166507	0	0	32.7347918257226	16.7954622253211	22.2473851321101	15.7426531375219	2.63417803646565	4.9586834288438
"hsa-miR-324-5p"	135.05654296344	64.1604621246599	34.6341652840428	44.3655026126163	0	0	64.8400684240275	104.308660136205	57.5814674007555	118.444723606117	108.001299495092	335.537578685097
"hsa-miR-96-3p"	0	25.0626805174453	1.73170826420214	10.1085955319885	0	0	5.66563704675968	5.30383017641719	6.54334856826767	9.74545194227549	3.5122373819542	3.30578895256253
"hsa-miR-221-5p"	210.921638084878	262.656891822826	158.451306174496	75.2528778492478	246.852647522241	0	186.96602254307	163.534763772863	318.006740417809	116.1957731579	355.614034922863	72.7273569563757
"hsa-miR-3177-3p"	30.0125651029866	89.2231426421051	19.4817179722741	25.8330774706373	0	0	55.3973400127614	39.7787263231289	42.5317656937399	42.730058516131	78.147281748481	74.380251432657
"hsa-miR-6720-5p"	5.00209418383109	2.00501444139562	9.09146838706124	3.9311204846622	370.278971283361	0	8.18369795643065	7.95574526462579	2.61733942730707	7.49650149405807	7.0244747639084	4.9586834288438
"hsa-miR-877-5p"	84.2019187611567	70.1755054488467	121.21957849415	118.495203180532	123.42632376112	176.293779523087	181.929900723728	71.6017073816321	159.657705065731	84.7104668828562	296.78405877513	282.644955444097
"hsa-miR-140-5p"	235.098426640061	179.448792504908	463.664887740123	409.959707686201	123.42632376112	88.1468897615434	281.393306655731	317.345838888962	226.399860462062	251.882450200351	222.149014408603	213.223387440283
"hsa-miR-4421-3p"	10.837870731634	26.0651877381431	11.2561037173139	14.6013046573167	0	0	10.0722436386839	13.259575441043	15.7040365638424	8.99580179286968	28.0978990556336	23.1405226679377
"hsa-miR-199b-3p"	13.3389178235496	29.0727094002365	18.615863840173	14.6013046573167	123.42632376112	0	18.8854568225323	18.5634056174602	5.23467885461414	17.9916035857394	10.5367121458626	16.5289447628127
"hsa-miR-450b-5p"	710.297374104015	750.87790830266	342.012382179923	365.594205073585	1234.2632376112	176.293779523087	572.858856950146	539.222734602414	597.407724282839	896.581578689345	410.053714343153	692.562785561851
"hsa-miR-30c-2-5p"	5680.71162810418	5482.71198999633	6064.87526830195	3590.23617977792	1727.96853265569	5465.10716521569	5383.61422487654	5040.40661098847	3960.0345535156	3988.8884449883	3587.75048566622	3097.52424855109
"hsa-miR-744-5p"	373.489699059388	622.55698405334	1544.25084460226	1142.83288375537	0	352.587559046174	1206.78069095981	571.929687356987	811.375222465192	694.925688499183	1663.9224597008	748.761197755414
"hsa-miR-107-3p"	1022.92826059346	1019.54984344967	2376.76959261744	1587.61108716286	1357.68956137232	1762.93779523087	895.17065338803	1264.9634970755	788.473502476255	1164.20668202722	608.495126423565	674.380946322757
"hsa-let-7d-5p"	57.5240831140576	88.2206354214073	127.280557418857	89.8541825065646	740.557942566723	440.734448807717	134.086743439979	75.1375941659102	69.3594948236373	45.7286591137542	47.4152046563817	41.3223619070317
"hsa-miR-548d-2-5p"	15.0062825514933	22.0551588553518	28.5731863593353	26.9562547519694	0	0	17.6264263676968	33.5909244506422	12.4323622797086	28.4867056774207	10.5367121458626	24.793417144219
"hsa-miR-26b-5p"	3152.98670054153	2662.65917817338	3430.51407138444	2691.13276607161	1234.2632376112	881.468897615434	2683.62341448184	3856.76850995137	2082.7478492796	4327.73031251972	1646.36127279103	3026.449786071
"hsa-miR-548ae-2-5p"	15.0062825514933	14.0351010897693	13.8536661136171	13.4781273759847	0	0	13.8493350031903	23.8672357938774	10.4693577092283	20.2405540339568	4.39029672744275	16.5289447628127
"hsa-miR-378a-3p"	6525.23186280766	20831.0975388798	10943.5303756254	11974.1929962811	19377.9328304959	7933.22007853891	16850.8636075181	11158.3747194857	16518.6834605917	12307.0065027951	17155.5234921553	17813.2437708832
"hsa-miR-378a-5p"	119.216578047974	104.260750952572	99.1402981255726	134.781273759847	0	88.1468897615434	107.647103888434	140.551499675056	102.730572521803	129.689475847205	121.17218967742	269.421799633846
"hsa-miR-1268b-5p"	2.50104709191555	1.00250722069781	7.3597601228591	6.17747504732631	0	0	2.51806090967097	0.883971696069532	0	2.99860059762323	16.6831275642825	11.5702613339689
"hsa-miR-181b-2-5p"	1120.46909717816	1179.95099876132	1213.9274932057	727.257289662507	370.278971283361	617.028228330804	893.911622933195	1531.03897759243	766.226117344145	872.592773908359	1042.25644309491	965.29037414826
"hsa-miR-181a-2-5p"	3306.38425551235	2917.29601223063	2468.1172035541	2283.41941294807	1234.2632376112	1762.93779523087	2079.91831138822	4370.35606536777	2108.92124355267	2959.61878985412	1890.46177083685	2109.0933517349
"hsa-miR-1306-3p"	22.5094238272399	49.1228538141927	28.1402592932848	40.9959707686201	0	88.1468897615434	36.5118831902291	33.5909244506422	17.6670411343227	25.4881050797974	39.5126705469848	39.6694674307504
"hsa-miR-26a-1-5p"	27648.2419187624	41574.9769495589	26787.3622118769	21626.2169634081	7035.30045438387	11282.8018894776	22304.9835378655	39334.088560006	19501.1417380082	26036.0993390131	15302.8182731745	14776.8766179545
"hsa-miR-30e-3p"	925.387424008752	2269.67634765984	338.981892717569	312.243284210312	10120.9585484119	88.1468897615434	1554.90261172182	982.976526029319	1212.4824897	1056.25706051278	1109.86701269753	915.703539859821
"hsa-miR-1-1-3p"	9.17050600369034	14.0351010897693	13.8536661136171	14.6013046573167	0	0	10.0722436386839	9.72368865676485	5.23467885461414	7.49650149405807	6.14641541841985	8.26447238140633
"hsa-miR-326-3p"	14.1726001875214	4.01002888279124	1.73170826420214	5.61588640666029	0	0	8.8132131838484	10.6076603528344	9.81502285240151	16.4923032869277	18.4392462552596	24.793417144219
"hsa-miR-15b-5p"	399.333852342516	403.00790272052	971.055409151351	724.449346459177	246.852647522241	264.44066928463	479.061088064902	396.01931983915	434.478344932974	353.834870519541	407.419536306687	160.330764199283
"hsa-miR-5096-3p"	6.66945891177479	17.0426227518628	5.62805185865696	14.0397160166507	0	0	10.0722436386839	22.0992924017383	21.5930502752833	11.9944023904929	8.7805934548855	8.26447238140633
"hsa-miR-196b-5p"	1969.15774370151	1145.8657532576	2287.15368994498	1657.80966724612	370.278971283361	176.293779523087	2229.74293551364	2062.30596693022	1531.14356497464	1289.39825697799	2447.15139587659	1714.05157190367
"hsa-miR-877-3p"	21.6757414632681	24.0601732967475	32.9024570198407	38.749616205956	0	0	21.4035177322033	38.8947546270594	33.3710776981651	30.7356561256381	78.147281748481	38.0165729544691
"hsa-miR-196a-2-3p"	70.0293185736353	116.290837600946	40.2622171426998	41.5575594092861	0	0	77.4303729723823	75.1375941659102	80.4831873896924	68.9678137453342	69.3666882935955	62.8099900986881
"hsa-miR-139-5p"	6.66945891177479	24.0601732967475	10.8231766512634	10.6701841726545	0	0	11.3312740935194	12.3756037449734	14.3953668501889	8.99580179286968	11.4147714913512	9.9173668576876
"hsa-miR-6128-3p"	2.50104709191555	15.0376083104672	4.76219772655589	7.30065232865837	0	0	14.4788502306081	7.07177356855625	4.58034399778737	11.2447522410871	7.0244747639084	6.61157790512507
"hsa-miR-99b-3p"	527.72093639418	867.168745903606	494.835636495762	440.285494282166	863.984266327843	176.293779523087	707.575115617543	577.233517533404	764.917447630491	512.760702193572	965.865280037405	396.694674307504
"hsa-miR-941-4-3p"	216.757414632681	436.090641003548	181.396440675174	210.034151609095	370.278971283361	264.44066928463	543.90115648893	315.577895496823	706.027310516082	260.128601843815	697.179120317909	323.967317351128
"hsa-miR-452-3p"	25.0104709191555	24.0601732967475	23.8109886327794	25.8330774706373	0	0	22.6625481870387	30.9390093624336	13.7410319933621	44.2293588149426	5.2683560729313	18.1818392390939
"hsa-miR-339-3p"	70.0293185736353	73.1830271109402	158.884233240546	162.860705793148	0	88.1468897615434	111.42419525294	72.4856790777016	95.532889096708	113.197172560277	109.757418186069	114.049718863407
"hsa-miR-597-3p"	10.0041883676622	21.052651634654	4.76219772655589	8.42382960999043	0	0	15.7378806854436	7.07177356855625	10.4693577092283	2.24895044821742	18.4392462552596	11.5702613339689
"hsa-miR-19b-1-3p"	2641.10572906282	1780.45282395931	1637.33016380312	1760.01879984733	493.705295044482	1057.76267713852	1056.95606683439	2495.45209800429	1091.43054118705	2405.62732944323	549.665150275833	2376.86225689246
"hsa-miR-9-1-3p"	20.8420590992962	7.01755054488467	48.0549043316094	30.8873752366316	0	0	20.7740025047855	15.027518833182	12.4323622797086	21.7398543327684	20.1953649462367	16.5289447628127
"hsa-miR-1273a-3p"	6.66945891177479	9.02256498628029	16.8841555759709	14.0397160166507	0	88.1468897615434	11.3312740935194	8.83971696069532	11.7780274228818	9.74545194227549	9.65865280037406	9.9173668576876
"hsa-miR-339-5p"	601.918666787675	436.090641003548	581.421049705869	618.870682013963	0	176.293779523087	426.181808961812	671.818489012844	367.736189536643	673.93548431582	441.663850780741	442.975719643379
"hsa-miR-5096-5p"	4.16841181985924	3.00752166209343	3.03048946235375	5.61588640666029	0	176.293779523087	3.14757613708871	7.95574526462579	10.4693577092283	4.49790089643484	7.0244747639084	3.30578895256253
"hsa-miR-550a-1-3p"	10.837870731634	5.01253610348905	6.92683305680857	7.8622409693244	0	0	5.66563704675968	10.6076603528344	7.85201828192121	5.99720119524645	13.1708901823283	14.8760502865314
"hsa-miR-182-5p"	4426.01967032655	5218.0500837321	5699.4848245553	2825.91403983146	73191.8099903444	3790.31625974637	6420.42580443356	3471.35685046505	6782.83512586627	2727.22724353832	5598.506386835	3038.02004740497
"hsa-miR-1285-2-3p"	35.8483416507895	47.1178393727971	34.2012382179923	33.6953184399617	0	0	32.7347918257226	42.4306414113375	30.7537382708581	41.9804083667252	72.0008663300611	41.3223619070317
"hsa-miR-7706-3p"	99.20820131265	678.697388412418	371.018495605309	380.195509730901	246.852647522241	352.587559046174	576.635948314652	330.605414330005	831.005268169995	358.332771415976	756.009096465642	257.851538299878
"hsa-miR-3200-3p"	44.185165290508	44.1103177107037	17.7500097080719	21.9019569859751	0	0	28.3281852337984	25.6351791860164	31.4080731276848	29.2363558268265	39.5126705469848	72.7273569563757
"hsa-miR-20a-3p"	25.8441532831273	13.0325938690715	8.22561425496017	9.54700689132249	0	0	8.18369795643065	24.7512074899469	11.123692566055	14.9930029881161	9.65865280037406	14.8760502865314
"hsa-miR-941-3-3p"	216.757414632681	436.090641003548	181.396440675174	210.034151609095	370.278971283361	264.44066928463	543.90115648893	315.577895496823	706.027310516082	260.128601843815	697.179120317909	323.967317351128
"hsa-miR-671-3p"	25.8441532831273	96.2406931869898	34.6341652840428	24.7099001893053	0	0	78.6894034272178	76.9055375580493	67.3964902531571	45.7286591137542	119.416070986443	36.3636784781879
"hsa-miR-5701-1-5p"	18.3410120073807	5.01253610348905	7.79268718890964	11.7933614539866	0	0	8.8132131838484	7.95574526462579	2.61733942730707	20.9902041833626	5.2683560729313	18.1818392390939
"hsa-miR-450a-1-5p"	1048.77241387659	1317.29448799692	434.225847248687	515.538372131414	123.42632376112	264.44066928463	455.769024650446	1090.8210729498	477.010110626713	1574.26531375219	365.272687723237	598.347800413818
"hsa-miR-577-5p"	72.5303656655508	42.105303269308	73.597601228591	48.2966230972785	123.42632376112	0	44.6955811466597	89.2811413030227	54.3097931166217	55.4741110560297	64.0983322206642	49.586834288438
"hsa-miR-576-3p"	96.7071542207345	166.416198635837	95.2439545311178	76.3760551305799	123.42632376112	176.293779523087	76.1713425175469	92.8170280873008	72.6311691077712	86.9594173310736	87.805934548855	160.330764199283
"hsa-miR-92b-3p"	494.373641835306	942.356787455942	462.366106541972	431.30007603151	987.410590088964	793.322007853891	749.123120627114	678.006290885331	580.395018005343	577.980265191877	944.79185574568	462.810453358755
"hsa-miR-664a-3p"	23.3431061912118	20.0501444139562	10.8231766512634	5.61588640666029	0	0	22.033032959621	13.259575441043	13.7410319933621	25.4881050797974	22.8295429827023	46.2810453358755
"hsa-miR-340-3p"	272.614133018795	668.67231620544	290.494061319909	311.12010692898	0	0	253.69463664935	367.732225564925	262.388277587534	264.62650274025	183.514403207107	114.049718863407
